tax_id	Org_name	GeneID	Symbol	description	Gene stable ID	chromosome	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count
9606	Homo sapiens	64211	LHX5	LIM homeobox 5	ENSG00000089116	12	113462033.0	113471871.0	minus	5.0
9606	Homo sapiens	26468	LHX6	LIM homeobox 6	ENSG00000106852	9	122185626.0	122228957.0	minus	14.0
9606	Homo sapiens	431707	LHX8	LIM homeobox 8	ENSG00000162624	1	75128434.0	75199454.0	plus	12.0
9606	Homo sapiens	56956	LHX9	LIM homeobox 9	ENSG00000143355	1	197912464.0	197935478.0	plus	9.0
9606	Homo sapiens	11019	LIAS	lipoic acid synthetase	ENSG00000121897	4	39459056.0	39479506.0	plus	11.0
9606	Homo sapiens	3976	LIF	LIF interleukin 6 family cytokine	ENSG00000128342	22	30240453.0	30257487.0	minus	5.0
9606	Homo sapiens	3977	LIFR	LIF receptor subunit alpha	ENSG00000113594	5	38474668.0	38606290.0	minus	25.0
9606	Homo sapiens	3978	LIG1	DNA ligase 1	ENSG00000105486	19	48115445.0	48170595.0	minus	29.0
9606	Homo sapiens	3980	LIG3	DNA ligase 3	ENSG00000005156	17	34980504.0	35009743.0	plus	22.0
9606	Homo sapiens	3981	LIG4	DNA ligase 4	ENSG00000174405	13	108207442.0	108218349.0	minus	6.0
9606	Homo sapiens	11024	LILRA1	leukocyte immunoglobulin like receptor A1	ENSG00000277398	19	54593632.0	54602381.0	plus	9.0
9606	Homo sapiens	11024	LILRA1	leukocyte immunoglobulin like receptor A1	ENSG00000274935	19	54593632.0	54602381.0	plus	9.0
9606	Homo sapiens	11024	LILRA1	leukocyte immunoglobulin like receptor A1	ENSG00000275525	19	54593632.0	54602381.0	plus	9.0
9606	Homo sapiens	11024	LILRA1	leukocyte immunoglobulin like receptor A1	ENSG00000104974	19	54593632.0	54602381.0	plus	9.0
9606	Homo sapiens	11027	LILRA2	leukocyte immunoglobulin like receptor A2	ENSG00000278634	19	54572988.0	54590287.0	plus	10.0
9606	Homo sapiens	11027	LILRA2	leukocyte immunoglobulin like receptor A2	ENSG00000274000	19	54572988.0	54590287.0	plus	10.0
9606	Homo sapiens	11027	LILRA2	leukocyte immunoglobulin like receptor A2	ENSG00000275290	19	54572988.0	54590287.0	plus	10.0
9606	Homo sapiens	11027	LILRA2	leukocyte immunoglobulin like receptor A2	ENSG00000239998	19	54572988.0	54590287.0	plus	10.0
9606	Homo sapiens	11026	LILRA3	leukocyte immunoglobulin like receptor A3	ENSG00000273884	19				
9606	Homo sapiens	11026	LILRA3	leukocyte immunoglobulin like receptor A3	ENSG00000278046	19				
9606	Homo sapiens	11026	LILRA3	leukocyte immunoglobulin like receptor A3	ENSG00000276175	19				
9606	Homo sapiens	11026	LILRA3	leukocyte immunoglobulin like receptor A3	ENSG00000275841	19				
9606	Homo sapiens	23547	LILRA4	leukocyte immunoglobulin like receptor A4	ENSG00000276798	19	54333185.0	54339162.0	minus	8.0
9606	Homo sapiens	23547	LILRA4	leukocyte immunoglobulin like receptor A4	ENSG00000274185	19	54333185.0	54339162.0	minus	8.0
9606	Homo sapiens	23547	LILRA4	leukocyte immunoglobulin like receptor A4	ENSG00000277092	19	54333185.0	54339162.0	minus	8.0
9606	Homo sapiens	23547	LILRA4	leukocyte immunoglobulin like receptor A4	ENSG00000239961	19	54333185.0	54339162.0	minus	8.0
9606	Homo sapiens	353514	LILRA5	leukocyte immunoglobulin like receptor A5	ENSG00000278355	19	54307070.0	54313166.0	minus	7.0
9606	Homo sapiens	353514	LILRA5	leukocyte immunoglobulin like receptor A5	ENSG00000275404	19	54307070.0	54313166.0	minus	7.0
9606	Homo sapiens	353514	LILRA5	leukocyte immunoglobulin like receptor A5	ENSG00000274914	19	54307070.0	54313166.0	minus	7.0
9606	Homo sapiens	353514	LILRA5	leukocyte immunoglobulin like receptor A5	ENSG00000274113	19	54307070.0	54313166.0	minus	7.0
9606	Homo sapiens	353514	LILRA5	leukocyte immunoglobulin like receptor A5	ENSG00000187116	19	54307070.0	54313166.0	minus	7.0
9606	Homo sapiens	79168	LILRA6	leukocyte immunoglobulin like receptor A6	ENSG00000277177	19	54236590.0	54242790.0	minus	9.0
9606	Homo sapiens	79168	LILRA6	leukocyte immunoglobulin like receptor A6	ENSG00000275539	19	54236590.0	54242790.0	minus	9.0
9606	Homo sapiens	79168	LILRA6	leukocyte immunoglobulin like receptor A6	ENSG00000275584	19	54236590.0	54242790.0	minus	9.0
9606	Homo sapiens	79168	LILRA6	leukocyte immunoglobulin like receptor A6	ENSG00000274148	19	54236590.0	54242790.0	minus	9.0
9606	Homo sapiens	79168	LILRA6	leukocyte immunoglobulin like receptor A6	ENSG00000244482	19	54236590.0	54242790.0	minus	9.0
9606	Homo sapiens	10859	LILRB1	leukocyte immunoglobulin like receptor B1	ENSG00000276452	19	54616322.0	54638022.0	plus	17.0
9606	Homo sapiens	10859	LILRB1	leukocyte immunoglobulin like receptor B1	ENSG00000277807	19	54616322.0	54638022.0	plus	17.0
9606	Homo sapiens	10859	LILRB1	leukocyte immunoglobulin like receptor B1	ENSG00000274669	19	54616322.0	54638022.0	plus	17.0
9606	Homo sapiens	10859	LILRB1	leukocyte immunoglobulin like receptor B1	ENSG00000277134	19	54616322.0	54638022.0	plus	17.0
9606	Homo sapiens	10859	LILRB1	leukocyte immunoglobulin like receptor B1	ENSG00000104972	19	54616322.0	54638022.0	plus	17.0
9606	Homo sapiens	10288	LILRB2	leukocyte immunoglobulin like receptor B2	ENSG00000274513	19	54273812.0	54281110.0	minus	15.0
9606	Homo sapiens	10288	LILRB2	leukocyte immunoglobulin like receptor B2	ENSG00000277751	19	54273812.0	54281110.0	minus	15.0
9606	Homo sapiens	10288	LILRB2	leukocyte immunoglobulin like receptor B2	ENSG00000276146	19	54273812.0	54281110.0	minus	15.0
9606	Homo sapiens	10288	LILRB2	leukocyte immunoglobulin like receptor B2	ENSG00000275463	19	54273812.0	54281110.0	minus	15.0
9606	Homo sapiens	10288	LILRB2	leukocyte immunoglobulin like receptor B2	ENSG00000131042	19	54273812.0	54281110.0	minus	15.0
9606	Homo sapiens	11025	LILRB3	leukocyte immunoglobulin like receptor B3	ENSG00000275019	19	54216278.0	54223087.0	minus	15.0
9606	Homo sapiens	11025	LILRB3	leukocyte immunoglobulin like receptor B3	ENSG00000277816	19	54216278.0	54223087.0	minus	15.0
9606	Homo sapiens	11025	LILRB3	leukocyte immunoglobulin like receptor B3	ENSG00000274587	19	54216278.0	54223087.0	minus	15.0
9606	Homo sapiens	11025	LILRB3	leukocyte immunoglobulin like receptor B3	ENSG00000204577	19	54216278.0	54223087.0	minus	15.0
9606	Homo sapiens	11006	LILRB4	leukocyte immunoglobulin like receptor B4	ENSG00000278279	19	54662524.0	54670359.0	plus	13.0
9606	Homo sapiens	11006	LILRB4	leukocyte immunoglobulin like receptor B4	ENSG00000278555	19	54662524.0	54670359.0	plus	13.0
9606	Homo sapiens	11006	LILRB4	leukocyte immunoglobulin like receptor B4	ENSG00000276042	19	54662524.0	54670359.0	plus	13.0
9606	Homo sapiens	11006	LILRB4	leukocyte immunoglobulin like receptor B4	ENSG00000275730	19	54662524.0	54670359.0	plus	13.0
9606	Homo sapiens	11006	LILRB4	leukocyte immunoglobulin like receptor B4	ENSG00000186818	19	54662524.0	54670359.0	plus	13.0
9606	Homo sapiens	10990	LILRB5	leukocyte immunoglobulin like receptor B5	ENSG00000274311	19	54249421.0	54257292.0	minus	13.0
9606	Homo sapiens	10990	LILRB5	leukocyte immunoglobulin like receptor B5	ENSG00000273991	19	54249421.0	54257292.0	minus	13.0
9606	Homo sapiens	10990	LILRB5	leukocyte immunoglobulin like receptor B5	ENSG00000277414	19	54249421.0	54257292.0	minus	13.0
9606	Homo sapiens	10990	LILRB5	leukocyte immunoglobulin like receptor B5	ENSG00000278437	19	54249421.0	54257292.0	minus	13.0
9606	Homo sapiens	10990	LILRB5	leukocyte immunoglobulin like receptor B5	ENSG00000105609	19	54249421.0	54257292.0	minus	13.0
9606	Homo sapiens	3982	LIM2	lens intrinsic membrane protein 2	ENSG00000105370	19	51379909.0	51387974.0	minus	5.0
9606	Homo sapiens	51474	LIMA1	LIM domain and actin binding 1	ENSG00000050405	12	50175780.0	50283520.0	minus	12.0
9606	Homo sapiens	22998	LIMCH1	LIM and calponin homology domains 1	ENSG00000064042	4	41359607.0	41700044.0	plus	38.0
9606	Homo sapiens	8994	LIMD1	LIM domain containing 1	ENSG00000144791	3	45594105.0	45686341.0	plus	9.0
9606	Homo sapiens	80774	LIMD2	LIM domain containing 2	ENSG00000136490	17	63695888.0	63701227.0	minus	7.0
9606	Homo sapiens	54923	LIME1	Lck interacting transmembrane adaptor 1	ENSG00000203896	20	63735701.0	63739103.0	plus	7.0
9606	Homo sapiens	3984	LIMK1	LIM domain kinase 1	ENSG00000106683	7	74083804.0	74122525.0	plus	17.0
9606	Homo sapiens	3985	LIMK2	LIM domain kinase 2	ENSG00000182541	22	31212298.0	31280080.0	plus	18.0
9606	Homo sapiens	3987	LIMS1	LIM zinc finger domain containing 1	ENSG00000169756	2	108533671.0	108687246.0	plus	19.0
9606	Homo sapiens	55679	LIMS2	LIM zinc finger domain containing 2	ENSG00000072163	2	127638421.0	127681786.0	minus	18.0
9606	Homo sapiens	96626	LIMS3	LIM zinc finger domain containing 3	ENSG00000256977	2	109898688.0	109925625.0	plus	10.0
9606	Homo sapiens	100288695	LIMS4	LIM zinc finger domain containing 4	ENSG00000256671	2	110386341.0	110473075.0	minus	15.0
9606	Homo sapiens	79727	LIN28A	lin-28 homolog A	ENSG00000131914	1	26410778.0	26429728.0	plus	5.0
9606	Homo sapiens	389421	LIN28B	lin-28 homolog B	ENSG00000187772	6	104936999.0	105083332.0	plus	7.0
9606	Homo sapiens	55957	LIN37	lin-37 DREAM MuvB core complex component	ENSG00000267796	19	35748576.0	35754519.0	plus	10.0
9606	Homo sapiens	91750	LIN52	lin-52 DREAM MuvB core complex component	ENSG00000205659	14	74084867.0	74201493.0	plus	10.0
9606	Homo sapiens	132660	LIN54	lin-54 DREAM MuvB core complex component	ENSG00000189308	4	82924603.0	83012951.0	minus	14.0
9606	Homo sapiens	8825	LIN7A	lin-7 homolog A, crumbs cell polarity complex component	ENSG00000111052	12	80792520.0	80937934.0	minus	7.0
9606	Homo sapiens	64130	LIN7B	lin-7 homolog B, crumbs cell polarity complex component	ENSG00000104863	19	49114339.0	49118464.0	plus	6.0
9606	Homo sapiens	55327	LIN7C	lin-7 homolog C, crumbs cell polarity complex component	ENSG00000148943	11	27494418.0	27506769.0	minus	5.0
9606	Homo sapiens	286826	LIN9	lin-9 DREAM MuvB core complex component	ENSG00000183814	1	226231149.0	226310082.0	minus	18.0
9606	Homo sapiens	104909134	LINC02210-CRHR1	LINC02210-CRHR1 readthrough	ENSG00000282456	17	45620346.0	45835828.0	plus	16.0
9606	Homo sapiens	104909134	LINC02210-CRHR1	LINC02210-CRHR1 readthrough	ENSG00000276191	17	45620346.0	45835828.0	plus	16.0
9606	Homo sapiens	104909134	LINC02210-CRHR1	LINC02210-CRHR1 readthrough	ENSG00000278232	17	45620346.0	45835828.0	plus	16.0
9606	Homo sapiens	104909134	LINC02210-CRHR1	LINC02210-CRHR1 readthrough	ENSG00000263715	17	45620346.0	45835828.0	plus	16.0
9606	Homo sapiens	104909134	LINC02210-CRHR1	LINC02210-CRHR1 readthrough	ENSG00000120088	17	45620346.0	45835828.0	plus	16.0
9606	Homo sapiens	84894	LINGO1	leucine rich repeat and Ig domain containing 1	ENSG00000169783	15	77613024.0	77820900.0	minus	17.0
9606	Homo sapiens	158038	LINGO2	leucine rich repeat and Ig domain containing 2	ENSG00000174482	9	27937617.0	29215243.0	minus	16.0
9606	Homo sapiens	645191	LINGO3	leucine rich repeat and Ig domain containing 3	ENSG00000220008	19	2289784.0	2308154.0	minus	2.0
9606	Homo sapiens	339398	LINGO4	leucine rich repeat and Ig domain containing 4	ENSG00000213171	1	151800264.0	151805419.0	minus	2.0
9606	Homo sapiens	55180	LINS1	lines homolog 1	ENSG00000140471	15	100566914.0	100603032.0	minus	10.0
9606	Homo sapiens	3988	LIPA	lipase A, lysosomal acid type	ENSG00000107798	10	89213571.0	89251926.0	minus	10.0
9606	Homo sapiens	3989	LIPB	lipase B, lysosomal acid type		16				
9606	Homo sapiens	3990	LIPC	lipase C, hepatic type	ENSG00000166035	15	58410457.0	58569844.0	plus	15.0
9606	Homo sapiens	3991	LIPE	lipase E, hormone sensitive type	ENSG00000079435	19	42401512.0	42427421.0	minus	15.0
9606	Homo sapiens	8513	LIPF	lipase F, gastric type	ENSG00000182333	10	88664442.0	88678815.0	plus	11.0
9606	Homo sapiens	9388	LIPG	lipase G, endothelial type	ENSG00000101670	18	49560699.0	49599185.0	plus	12.0
9606	Homo sapiens	200879	LIPH	lipase H	ENSG00000163898	3	185506262.0	185552661.0	minus	12.0
9606	Homo sapiens	149998	LIPI	lipase I	ENSG00000188992	21	14108812.0	14210955.0	minus	12.0
9606	Homo sapiens	142910	LIPJ	lipase family member J	ENSG00000204022	10	88583277.0	88623161.0	plus	15.0
9606	Homo sapiens	643414	LIPK	lipase family member K	ENSG00000204021	10	88706225.0	88753092.0	plus	15.0
9606	Homo sapiens	340654	LIPM	lipase family member M	ENSG00000173239	10	88802730.0	88822022.0	plus	10.0
9606	Homo sapiens	643418	LIPN	lipase family member N	ENSG00000204020	10	88757226.0	88783662.0	plus	12.0
9606	Homo sapiens	51601	LIPT1	lipoyltransferase 1	ENSG00000144182	2	99154967.0	99163137.0	plus	7.0
9606	Homo sapiens	387787	LIPT2	lipoyl(octanoyl) transferase 2	ENSG00000175536	11	74490519.0	74493724.0	minus	2.0
9606	Homo sapiens	9516	LITAF	lipopolysaccharide induced TNF factor	ENSG00000189067	16	11547722.0	11636377.0	minus	15.0
9606	Homo sapiens	101929989	LITAFD	LITAF domain containing	ENSG00000283516	16	8881975.0	8888317.0	plus	6.0
9606	Homo sapiens	167410	LIX1	limb and CNS expressed 1	ENSG00000145721	5	97091867.0	97142611.0	minus	6.0
9606	Homo sapiens	128077	LIX1L	limb and CNS expressed 1 like	ENSG00000271601	1	145933423.0	145958038.0	minus	6.0
9606	Homo sapiens	198437	LKAAEAR1	LKAAEAR motif containing 1	ENSG00000171695	20	64083375.0	64084956.0	minus	5.0
9606	Homo sapiens	135927	LLCFC1	LLLL and CFNLAS motif containing 1	ENSG00000275821	7	142939484.0	142940868.0	plus	3.0
9606	Homo sapiens	135927	LLCFC1	LLLL and CFNLAS motif containing 1	ENSG00000165131	7	142939484.0	142940868.0	plus	3.0
9606	Homo sapiens	3996	LLGL1	LLGL scribble cell polarity complex component 1	ENSG00000284137	17	18225593.0	18244875.0	plus	23.0
9606	Homo sapiens	3996	LLGL1	LLGL scribble cell polarity complex component 1	ENSG00000131899	17	18225593.0	18244875.0	plus	23.0
9606	Homo sapiens	3993	LLGL2	LLGL scribble cell polarity complex component 2	ENSG00000073350	17	75525080.0	75575209.0	plus	33.0
9606	Homo sapiens	84298	LLPH	LLP homolog, long-term synaptic facilitation factor	ENSG00000139233	12	66116555.0	66130750.0	minus	3.0
9606	Homo sapiens	3998	LMAN1	lectin, mannose binding 1	ENSG00000074695	18	59327823.0	59359265.0	minus	13.0
9606	Homo sapiens	79748	LMAN1L	lectin, mannose binding 1 like	ENSG00000140506	15	74812835.0	74825754.0	plus	14.0
9606	Homo sapiens	10960	LMAN2	lectin, mannose binding 2	ENSG00000169223	5	177331567.0	177351668.0	minus	8.0
9606	Homo sapiens	81562	LMAN2L	lectin, mannose binding 2 like	ENSG00000114988	2	96705929.0	96740072.0	minus	10.0
9606	Homo sapiens	64327	LMBR1	limb development membrane protein 1	ENSG00000105983	7	156669012.0	156893183.0	minus	25.0
9606	Homo sapiens	55716	LMBR1L	limb development membrane protein 1 like	ENSG00000139636	12	49096551.0	49110897.0	minus	19.0
9606	Homo sapiens	55788	LMBRD1	LMBR1 domain containing 1	ENSG00000168216	6	69674010.0	69797010.0	minus	17.0
9606	Homo sapiens	92255	LMBRD2	LMBR1 domain containing 2	ENSG00000164187	5	36098407.0	36151961.0	minus	19.0
9606	Homo sapiens	29995	LMCD1	LIM and cysteine rich domains 1	ENSG00000071282	3	8501823.0	8574668.0	plus	7.0
9606	Homo sapiens	64788	LMF1	lipase maturation factor 1	ENSG00000103227	16	853634.0	981613.0	minus	15.0
9606	Homo sapiens	91289	LMF2	lipase maturation factor 2	ENSG00000100258	22	50502949.0	50507781.0	minus	14.0
9606	Homo sapiens	89782	LMLN	leishmanolysin like peptidase	ENSG00000185621	3	197960200.0	198043720.0	plus	17.0
9606	Homo sapiens	100128908	LMLN2	leishmanolysin like peptidase 2	ENSG00000283654	14	23099062.0	23104989.0	minus	16.0
9606	Homo sapiens	4000	LMNA	lamin A/C	ENSG00000160789	1	156082573.0	156140081.0	plus	17.0
9606	Homo sapiens	4001	LMNB1	lamin B1	ENSG00000113368	5	126776623.0	126837020.0	plus	12.0
9606	Homo sapiens	84823	LMNB2	lamin B2	ENSG00000176619	19	2428166.0	2456959.0	minus	12.0
9606	Homo sapiens	160492	LMNTD1	lamin tail domain containing 1	ENSG00000152936	12	25476082.0	25648604.0	minus	24.0
9606	Homo sapiens	256329	LMNTD2	lamin tail domain containing 2	ENSG00000275873	11	554850.0	560780.0	minus	15.0
9606	Homo sapiens	256329	LMNTD2	lamin tail domain containing 2	ENSG00000185522	11	554850.0	560780.0	minus	15.0
9606	Homo sapiens	4004	LMO1	LIM domain only 1	ENSG00000166407	11	8224304.0	8268787.0	minus	9.0
9606	Homo sapiens	4005	LMO2	LIM domain only 2	ENSG00000135363	11	33858576.0	33892076.0	minus	9.0
9606	Homo sapiens	55885	LMO3	LIM domain only 3	ENSG00000048540	12	16548372.0	16610233.0	minus	13.0
9606	Homo sapiens	8543	LMO4	LIM domain only 4	ENSG00000143013	1	87328880.0	87348923.0	plus	6.0
9606	Homo sapiens	4008	LMO7	LIM domain 7	ENSG00000136153	13	75620434.0	75859870.0	plus	39.0
9606	Homo sapiens	25802	LMOD1	leiomodin 1	ENSG00000163431	1	201896456.0	201946548.0	minus	3.0
9606	Homo sapiens	442721	LMOD2	leiomodin 2	ENSG00000170807	7	123655866.0	123664290.0	plus	3.0
9606	Homo sapiens	56203	LMOD3	leiomodin 3	ENSG00000163380	3	69106065.0	69122595.0	minus	4.0
9606	Homo sapiens	22853	LMTK2	lemur tyrosine kinase 2	ENSG00000164715	7	98106862.0	98209638.0	plus	14.0
9606	Homo sapiens	114783	LMTK3	lemur tyrosine kinase 3	ENSG00000142235	19	48485271.0	48513926.0	minus	17.0
9606	Homo sapiens	4009	LMX1A	LIM homeobox transcription factor 1 alpha	ENSG00000162761	1	165201867.0	165356715.0	minus	12.0
9606	Homo sapiens	4010	LMX1B	LIM homeobox transcription factor 1 beta	ENSG00000136944	9	126613928.0	126701032.0	plus	8.0
9606	Homo sapiens	348801	LNP1	leukemia NUP98 fusion partner 1	ENSG00000206535	3	100401539.0	100456319.0	plus	4.0
9606	Homo sapiens	4012	LNPEP	leucyl and cystinyl aminopeptidase	ENSG00000113441	5	96934859.0	97037513.0	plus	20.0
9606	Homo sapiens	80856	LNPK	lunapark, ER junction formation factor	ENSG00000144320	2	175923862.0	176002901.0	minus	19.0
9606	Homo sapiens	84708	LNX1	ligand of numb-protein X 1	ENSG00000072201	4	53458264.0	53652525.0	minus	15.0
9606	Homo sapiens	222484	LNX2	ligand of numb-protein X 2	ENSG00000139517	13	27545913.0	27621106.0	minus	11.0
9606	Homo sapiens	100129307	LOC100129307	putative UPF0607 protein ENSP00000383144	ENSG00000285746	13	77661374.0	77662803.0	minus	1.0
9606	Homo sapiens	100131107	LOC100131107	putative UPF0607 protein ENSP00000383783	ENSG00000285818	1	152079413.0	152080924.0	minus	1.0
9606	Homo sapiens	100132202	LOC100132202	golgin subfamily A member 6-like protein 22	ENSG00000276485	15	28553470.0	28562434.0	plus	9.0
9606	Homo sapiens	100132202	LOC100132202	golgin subfamily A member 6-like protein 22	ENSG00000282444	15	28553470.0	28562434.0	plus	9.0
9606	Homo sapiens	100132202	LOC100132202	golgin subfamily A member 6-like protein 22	ENSG00000227717	15	28553470.0	28562434.0	plus	9.0
9606	Homo sapiens	100133315	LOC100133315	XRCC1 N-terminal domain containing 1-like	ENSG00000254469	11	71865509.0	71928594.0	minus	8.0
9606	Homo sapiens	100286986	LOC100286986	atrophin-domain containing		18	5592975.0	5630451.0	plus	3.0
9606	Homo sapiens	100288966	LOC100288966	POTE ankyrin domain family member D-like	ENSG00000277630	Un				
9606	Homo sapiens	100421372	LOC100421372	zinc finger and SCAN domain containing 29	ENSG00000284024	10	14838306.0	14846999.0	plus	5.0
9606	Homo sapiens	100505502	LOC100505502	putative UPF0607 protein FLJ37424		10	31361427.0	31399755.0	minus	2.0
9606	Homo sapiens	100505841	LOC100505841	zinc finger protein 474-like	ENSG00000250803	5	122129559.0	122182658.0	plus	8.0
9606	Homo sapiens	100507221	LOC100507221	uncharacterized LOC100507221		16	32264029.0	32280475.0	minus	5.0
9606	Homo sapiens	100507703	LOC100507703	HLA class I histocompatibility antigen, A-69 alpha chain-like		6				
9606	Homo sapiens	100509620	LOC100509620	putative aquaporin-7-like protein 3	ENSG00000259916	2	94587227.0	94605174.0	plus	10.0
9606	Homo sapiens	100652777	LOC100652777	group 10 secretory phospholipase A2-like		16	14709055.0	14733780.0	minus	5.0
9606	Homo sapiens	100653049	LOC100653049	keratin, type I cuticular Ha4	ENSG00000262045	17				
9606	Homo sapiens	100653049	LOC100653049	keratin, type I cuticular Ha4	ENSG00000131737	17				
9606	Homo sapiens	100653133	LOC100653133	golgin subfamily A member 6-like protein 1		15	32489200.0	32494945.0	minus	6.0
9606	Homo sapiens	100996379	LOC100996379	E3 ubiquitin-protein ligase HERC2-like		15	20515734.0	20520713.0	plus	4.0
9606	Homo sapiens	100996401	LOC100996401	transmembrane protein 191A		22				
9606	Homo sapiens	100996413	LOC100996413	WAS/WASL-interacting protein family member 3-like		15	30522146.0	30523573.0	minus	2.0
9606	Homo sapiens	100996598	LOC100996598	uncharacterized LOC100996598		22	41369082.0	41370396.0	plus	2.0
9606	Homo sapiens	100996701	LOC100996701	uncharacterized LOC100996701		12	131663774.0	131665416.0	minus	1.0
9606	Homo sapiens	100996709	LOC100996709	ADP-ribosylation factor-like protein 17	ENSG00000275748	17				
9606	Homo sapiens	100996709	LOC100996709	ADP-ribosylation factor-like protein 17	ENSG00000276276	17				
9606	Homo sapiens	100996709	LOC100996709	ADP-ribosylation factor-like protein 17	ENSG00000228696	17				
9606	Homo sapiens	100996750	LOC100996750	keratin-associated protein 4-7	ENSG00000266286	17				
9606	Homo sapiens	101059906	LOC101059906	collagen alpha-2(IV) chain-like		11	528484.0	532263.0	plus	4.0
9606	Homo sapiens	101059915	LOC101059915	chromosome X open reading frame 49-like	ENSG00000283599	X	71667702.0	71671527.0	plus	5.0
9606	Homo sapiens	101060341	LOC101060341	putative uncharacterized protein FLJ44672		7	55746453.0	55750715.0	minus	4.0
9606	Homo sapiens	101060445	LOC101060445	uncharacterized LOC101060445		9				
9606	Homo sapiens	101060588	LOC101060588	uncharacterized LOC101060588		15	32484093.0	32485241.0	plus	2.0
9606	Homo sapiens	101927345	LOC101927345	putative ankyrin repeat domain-containing protein 20A12 pseudogene		21	9361333.0	9376651.0	minus	7.0
9606	Homo sapiens	101927375	LOC101927375	ankyrin repeat domain-containing protein 26-like		13	24541677.0	24567324.0	plus	10.0
9606	Homo sapiens	101927788	LOC101927788	uncharacterized LOC101927788		15	30403791.0	30433771.0	plus	7.0
9606	Homo sapiens	101928268	LOC101928268	uncharacterized LOC101928268		7	30460050.0	30469217.0	plus	2.0
9606	Homo sapiens	101928764	LOC101928764	coiled-coil domain-containing protein 144B		13	21283487.0	21298091.0	minus	9.0
9606	Homo sapiens	101928841	LOC101928841	collagen alpha-1(II) chain-like		13	113399607.0	113420770.0	minus	4.0
9606	Homo sapiens	101929601	LOC101929601	putative exonuclease GOR		8	85735314.0	85737397.0	plus	1.0
9606	Homo sapiens	101929627	LOC101929627	putative exonuclease GOR		8	85744489.0	85746516.0	minus	1.0
9606	Homo sapiens	101929773	LOC101929773	UDP-glucuronosyltransferase 2B10-like	ENSG00000281308	4				
9606	Homo sapiens	101929773	LOC101929773	UDP-glucuronosyltransferase 2B10-like	ENSG00000251685	4				
9606	Homo sapiens	101929805	LOC101929805	neuroblastoma breakpoint family member 6-like protein		1	145133552.0	145149891.0	plus	6.0
9606	Homo sapiens	101929937	LOC101929937	uncharacterized LOC101929937		20	346266.0	353538.0	minus	7.0
9606	Homo sapiens	101930420	LOC101930420	DNA primase large subunit-like		3	91373548.0	91513924.0	minus	9.0
9606	Homo sapiens	101930434	LOC101930434	putative golgin subfamily A member 8I		15	30798436.0	30802763.0	plus	8.0
9606	Homo sapiens	102723382	LOC102723382	ankyrin repeat domain-containing protein 20B-like		Un				
9606	Homo sapiens	102723407	LOC102723407	immunoglobulin heavy variable 4-38-2-like	ENSG00000275063	14				
9606	Homo sapiens	102723502	LOC102723502	POTE ankyrin domain family member B-like	ENSG00000276760	15				
9606	Homo sapiens	102723532	LOC102723532	olfactory receptor 4N4-like	ENSG00000274792	15				
9606	Homo sapiens	102723623	LOC102723623	golgin subfamily A member 6-like protein 6	ENSG00000288440	15	23324535.0	23334306.0	minus	10.0
9606	Homo sapiens	102723623	LOC102723623	golgin subfamily A member 6-like protein 6	ENSG00000273756	15	23324535.0	23334306.0	minus	10.0
9606	Homo sapiens	102723655	LOC102723655	TP53-target gene 3 protein	ENSG00000274175	16				
9606	Homo sapiens	102723655	LOC102723655	TP53-target gene 3 protein	ENSG00000205456	16				
9606	Homo sapiens	102723655	LOC102723655	TP53-target gene 3 protein	ENSG00000183632	16				
9606	Homo sapiens	102723655	LOC102723655	TP53-target gene 3 protein	ENSG00000205457	16				
9606	Homo sapiens	102723655	LOC102723655	TP53-target gene 3 protein	ENSG00000261509	16				
9606	Homo sapiens	102723713	LOC102723713	TP53-target gene 3 protein	ENSG00000275869	16				
9606	Homo sapiens	102723713	LOC102723713	TP53-target gene 3 protein	ENSG00000205456	16				
9606	Homo sapiens	102723713	LOC102723713	TP53-target gene 3 protein	ENSG00000183632	16				
9606	Homo sapiens	102723713	LOC102723713	TP53-target gene 3 protein	ENSG00000205457	16				
9606	Homo sapiens	102723713	LOC102723713	TP53-target gene 3 protein	ENSG00000261509	16				
9606	Homo sapiens	102723728	LOC102723728	nodal modulator 3-like	ENSG00000185164	16	18417325.0	18434790.0	minus	9.0
9606	Homo sapiens	102723750	LOC102723750	uncharacterized LOC102723750		15	74601853.0	74615079.0	minus	10.0
9606	Homo sapiens	102723930	LOC102723930	uncharacterized LOC102723930		16				
9606	Homo sapiens	102723971	LOC102723971	lipocalin 1-like	ENSG00000236543	9	135614183.0	135619893.0	plus	6.0
9606	Homo sapiens	102723996	LOC102723996	ICOS ligand	ENSG00000277117	21	5022044.0	5046678.0	plus	9.0
9606	Homo sapiens	102724014	LOC102724014	translation initiation factor IF-2-like		16				
9606	Homo sapiens	102724052	LOC102724052	translation initiation factor IF-2-like		16				
9606	Homo sapiens	102724159	LOC102724159	periodic tryptophan protein 2 homolog	ENSG00000275464	21	5130871.0	5154658.0	minus	22.0
9606	Homo sapiens	102724183	LOC102724183	Wnt family member 9-like		17	43927595.0	43934517.0	plus	6.0
9606	Homo sapiens	102724197	LOC102724197	inactive glutathione hydrolase 2		22				
9606	Homo sapiens	102724200	LOC102724200	trafficking protein particle complex subunit 10-like		21	5156151.0	5231500.0	minus	5.0
