tax_id	Org_name	GeneID	Symbol	description	Gene stable ID	chromosome	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count
10090	Mus musculus	68979	Nol11	nucleolar protein 11	ENSMUSG00000018433	11	107057477.0	107080207.0	minus	18.0
10090	Mus musculus	68477	Rmnd5a	required for meiotic nuclear division 5 homolog A	ENSMUSG00000002222	6	71365618.0	71417621.0	minus	9.0
10090	Mus musculus	68002	Sdhaf4	succinate dehydrogenase complex assembly factor 4	ENSMUSG00000026154	1	24035020.0	24044721.0	minus	3.0
10090	Mus musculus	66443	Tnfaip8l1	tumor necrosis factor, alpha-induced protein 8-like 1	ENSMUSG00000044469	17	56469439.0	56491249.0	plus	3.0
10090	Mus musculus	66066	Gng11	guanine nucleotide binding protein (G protein), gamma 11	ENSMUSG00000032766	6	4003987.0	4008445.0	plus	2.0
10090	Mus musculus	57431	Dnajc4	DnaJ heat shock protein family (Hsp40) member C4	ENSMUSG00000024963	19	6965279.0	6969959.0	minus	7.0
10090	Mus musculus	30943	Prss30	protease, serine 30	ENSMUSG00000024124	17	24191100.0	24199545.0	minus	8.0
10090	Mus musculus	100040462	Mndal	myeloid nuclear differentiation antigen like	ENSMUSG00000090272	1	173684786.0	173708035.0	minus	12.0
10090	Mus musculus	623279	Dok6	docking protein 6	ENSMUSG00000073514	18	89310547.0	89787664.0	minus	8.0
10090	Mus musculus	404239	Mrgprb5	MAS-related GPR, member B5	ENSMUSG00000070551	7	47817765.0	47818733.0	minus	1.0
10090	Mus musculus	381045	Ccdc58	coiled-coil domain containing 58	ENSMUSG00000075229	16	35892030.0	35912488.0	plus	6.0
10090	Mus musculus	319876	Cobll1	Cobl-like 1	ENSMUSG00000034903	2	64918683.0	65069742.0	minus	21.0
10090	Mus musculus	243906	Zfp14	zinc finger protein 14	ENSMUSG00000053985	7	29735782.0	29751664.0	minus	5.0
10090	Mus musculus	241547	Harbi1	harbinger transposase derived 1	ENSMUSG00000027243	2	91541197.0	91554016.0	plus	4.0
10090	Mus musculus	170716	Cyp4f13	cytochrome P450, family 4, subfamily f, polypeptide 13	ENSMUSG00000024055	17	33143662.0	33166389.0	minus	15.0
10090	Mus musculus	117590	Asb10	ankyrin repeat and SOCS box-containing 10	ENSMUSG00000038204	5	24737695.0	24745976.0	minus	7.0
10090	Mus musculus	108767	Pnrc1	proline-rich nuclear receptor coactivator 1	ENSMUSG00000040128	4	33245423.0	33248787.0	minus	3.0
10090	Mus musculus	79263	Trim39	tripartite motif-containing 39	ENSMUSG00000045409	17	36569764.0	36582896.0	minus	9.0
10090	Mus musculus	76383	H2al1m	H2A histone family member L1M	ENSMUSG00000100200	X	9150003.0	9150527.0	plus	1.0
10090	Mus musculus	74013	Rftn2	raftlin family member 2	ENSMUSG00000025978	1	55209318.0	55267128.0	minus	11.0
10090	Mus musculus	72844	Kctd17	potassium channel tetramerisation domain containing 17	ENSMUSG00000033287	15	78312578.0	78323503.0	plus	7.0
10090	Mus musculus	70375	Ica1l	islet cell autoantigen 1-like	ENSMUSG00000026018	1	60024955.0	60082646.0	minus	13.0
10090	Mus musculus	69662	2310061I04Rik	RIKEN cDNA 2310061I04 gene	ENSMUSG00000050705	17	36203569.0	36208270.0	minus	7.0
10090	Mus musculus	69076	Triap1	TP53 regulated inhibitor of apoptosis 1	ENSMUSG00000029535	5	115479290.0	115481612.0	plus	2.0
10090	Mus musculus	68033	Cox19	cytochrome c oxidase assembly protein 19	ENSMUSG00000045438	5	139323577.0	139330921.0	minus	3.0
10090	Mus musculus	67921	Ube2f	ubiquitin-conjugating enzyme E2F (putative)	ENSMUSG00000034343	1	91177412.0	91214243.0	plus	13.0
10090	Mus musculus	66964	Golt1b	golgi transport 1B	ENSMUSG00000030245	6	142332929.0	142349584.0	plus	6.0
10090	Mus musculus	66601	Tmigd1	transmembrane and immunoglobulin domain containing 1	ENSMUSG00000020839	11	76781946.0	76807413.0	plus	8.0
10090	Mus musculus	66488	Fam136a	family with sequence similarity 136, member A	ENSMUSG00000057497	6	86342453.0	86347040.0	plus	4.0
10090	Mus musculus	333564	Fndc3c1	fibronectin type III domain containing 3C1	ENSMUSG00000033737	X	105463647.0	105529436.0	minus	30.0
10090	Mus musculus	268933	Wdr24	WD repeat domain 24	ENSMUSG00000025737	17	26042601.0	26047704.0	plus	9.0
10090	Mus musculus	232371	C1rl	complement component 1, r subcomponent-like	ENSMUSG00000038527	6	124470072.0	124487602.0	plus	6.0
10090	Mus musculus	224344	Rbm11	RNA binding motif protein 11	ENSMUSG00000032940	16	75389732.0	75399713.0	plus	6.0
10090	Mus musculus	217216	Hrob	homologous recombination factor with OB-fold	ENSMUSG00000034773	11	102139677.0	102156009.0	plus	14.0
10090	Mus musculus	211896	Depdc7	DEP domain containing 7	ENSMUSG00000027173	2	104552129.0	104573202.0	minus	9.0
10090	Mus musculus	208111	Zfp976	zinc finger protein 976	ENSMUSG00000074158	7	42258938.0	42293684.0	minus	5.0
10090	Mus musculus	105785	Kdelr3	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 3	ENSMUSG00000010830	15	79400609.0	79411940.0	plus	5.0
10090	Mus musculus	100737	Dcun1d4	DCN1, defective in cullin neddylation 1, domain containing 4 (S. cerevisiae)	ENSMUSG00000051674	5	73638353.0	73718137.0	plus	23.0
10090	Mus musculus	100155	Shoc1	shortage in chiasmata 1	ENSMUSG00000038598	4	59041984.0	59138983.0	minus	28.0
10090	Mus musculus	74486	Osbpl10	oxysterol binding protein-like 10	ENSMUSG00000040875	9	114807531.0	115062341.0	plus	20.0
10090	Mus musculus	70952	Poteg	POTE ankyrin domain family, member G	ENSMUSG00000110333	8	27937662.0	28072745.0	plus	55.0
10090	Mus musculus	70952	Poteg	POTE ankyrin domain family, member G	ENSMUSG00000063932	8	27937662.0	28072745.0	plus	55.0
10090	Mus musculus	70218	Kif18b	kinesin family member 18B	ENSMUSG00000051378	11	102796344.0	102815960.0	minus	17.0
10090	Mus musculus	67774	Borcs5	BLOC-1 related complex subunit 5	ENSMUSG00000042992	6	134616475.0	134688147.0	plus	5.0
10090	Mus musculus	67392	4833420G17Rik	RIKEN cDNA 4833420G17 gene	ENSMUSG00000062822	13	119599295.0	119622656.0	plus	16.0
10090	Mus musculus	66039	Tmem254a	transmembrane protein 254a	ENSMUSG00000072676	14	25923722.0	25928096.0	minus	5.0
10090	Mus musculus	60411	Cenpk	centromere protein K	ENSMUSG00000021714	13	104365119.0	104386130.0	plus	12.0
10090	Mus musculus	26560	Krtap15	keratin associated protein 15	ENSMUSG00000022931	16	88625897.0	88626732.0	plus	1.0
10090	Mus musculus	17083	Tmed1	transmembrane p24 trafficking protein 1	ENSMUSG00000032180	9	21418676.0	21421530.0	minus	4.0
10090	Mus musculus	435529	Adgrf2	adhesion G protein-coupled receptor F2	ENSMUSG00000057899	17	43004919.0	43054646.0	minus	10.0
10090	Mus musculus	381110	Rmdn2	regulator of microtubule dynamics 2	ENSMUSG00000036368	17	79886025.0	79992405.0	plus	22.0
10090	Mus musculus	320487	Heatr5a	HEAT repeat containing 5A	ENSMUSG00000035181	12	51922654.0	52018154.0	minus	38.0
10090	Mus musculus	319179	H2bc6	H2B clustered histone 6	ENSMUSG00000047246	13	23767653.0	23805107.0	minus	2.0
10090	Mus musculus	270028	Fam155a	family with sequence similarity 155, member A	ENSMUSG00000079157	8	9256006.0	9823329.0	minus	5.0
10090	Mus musculus	246782	Atpaf2	ATP synthase mitochondrial F1 complex assembly factor 2	ENSMUSG00000042709	11	60291450.0	60311306.0	minus	10.0
10090	Mus musculus	244859	Ankk1	ankyrin repeat and kinase domain containing 1	ENSMUSG00000032257	9	49326494.0	49338341.0	minus	8.0
10090	Mus musculus	244853	Nxpe4	neurexophilin and PC-esterase domain family, member 4	ENSMUSG00000044229	9	48073302.0	48311325.0	plus	19.0
10090	Mus musculus	236848	Tmem185a	transmembrane protein 185A	ENSMUSG00000073139	X	69503359.0	69520796.0	minus	7.0
10090	Mus musculus	234723	Txnl4b	thioredoxin-like 4B	ENSMUSG00000031723	8	110292524.0	110300683.0	plus	4.0
10090	Mus musculus	217835	Rin3	Ras and Rab interactor 3	ENSMUSG00000044456	12	102248572.0	102358982.0	plus	12.0
10090	Mus musculus	217463	Snx13	sorting nexin 13	ENSMUSG00000020590	12	35096101.0	35197479.0	plus	26.0
10090	Mus musculus	216395	Rxylt1	ribitol xylosyltransferase 1	ENSMUSG00000034620	10	121916844.0	121933271.0	minus	7.0
10090	Mus musculus	212514	Spice1	spindle and centriole associated protein 1	ENSMUSG00000043065	16	44167761.0	44208855.0	plus	19.0
10090	Mus musculus	109169	Igip	IgA inducing protein	ENSMUSG00000110185	18	36433154.0	36434531.0	plus	1.0
10090	Mus musculus	107999	Gtpbp6	GTP binding protein 6 (putative)	ENSMUSG00000033434	5	110251842.0	110256204.0	minus	12.0
10090	Mus musculus	76522	Lsm8	LSM8 homolog, U6 small nuclear RNA associated	ENSMUSG00000044155	6	18848634.0	18854051.0	plus	4.0
10090	Mus musculus	76294	Asb5	ankyrin repeat and SOCs box-containing 5	ENSMUSG00000031519	8	55003366.0	55040877.0	plus	10.0
10090	Mus musculus	75555	Nscme3l	NSE3 homolog, SMC5-SMC6 complex component like	ENSMUSG00000100937	19	5552795.0	5553815.0	minus	1.0
10090	Mus musculus	75400	Defb29	defensin beta 29	ENSMUSG00000044249	2	152380634.0	152381961.0	minus	2.0
10090	Mus musculus	69740	Dph5	diphthamide biosynthesis 5	ENSMUSG00000033554	3	115681785.0	115728010.0	plus	10.0
10090	Mus musculus	69149	Kbtbd3	kelch repeat and BTB (POZ) domain containing 3	ENSMUSG00000025893	9	4309743.0	4331829.0	plus	6.0
10090	Mus musculus	66859	Slc16a9	solute carrier family 16 (monocarboxylic acid transporters), member 9	ENSMUSG00000037762	10	70081106.0	70121781.0	plus	7.0
10090	Mus musculus	66209	Inip	INTS3 and NABP interacting protein	ENSMUSG00000038544	4	59769637.0	59783855.0	minus	5.0
10090	Mus musculus	66151	Prr13	proline rich 13	ENSMUSG00000023048	15	102367605.0	102371241.0	plus	5.0
10090	Mus musculus	52653	Nudcd2	NudC domain containing 2	ENSMUSG00000020328	11	40624473.0	40630873.0	plus	4.0
10090	Mus musculus	21756	Prss40	protease, serine 40	ENSMUSG00000037529	1	34575529.0	34600099.0	minus	7.0
10090	Mus musculus	14997	H2-M9	histocompatibility 2, M region locus 9	ENSMUSG00000067201	17	36950169.0	36953598.0	minus	6.0
10090	Mus musculus	634104	Olfr287	olfactory receptor 287	ENSMUSG00000090129	15	98100192.0	98118937.0	minus	3.0
10090	Mus musculus	381310	Stum	mechanosensory transduction mediator	ENSMUSG00000053963	1	180259938.0	180311199.0	minus	4.0
10090	Mus musculus	330192	Vps37b	vacuolar protein sorting 37B	ENSMUSG00000066278	5	124142704.0	124170323.0	minus	4.0
10090	Mus musculus	320560	Dennd5b	DENN/MADD domain containing 5B	ENSMUSG00000030313	6	148889566.0	149003178.0	minus	23.0
10090	Mus musculus	270893	Tmem132e	transmembrane protein 132E	ENSMUSG00000020701	11	82279281.0	82338447.0	plus	11.0
10090	Mus musculus	269033	4930503L19Rik	RIKEN cDNA 4930503L19 gene	ENSMUSG00000044906	18	70585281.0	70605935.0	minus	9.0
10090	Mus musculus	258310	Olfr145	olfactory receptor 145	ENSMUSG00000066748	9	37801863.0	37809634.0	plus	2.0
10090	Mus musculus	243377	Svs1	seminal vesicle secretory protein 1	ENSMUSG00000039215	6	48963795.0	48968659.0	plus	5.0
10090	Mus musculus	233905	Zfp646	zinc finger protein 646	ENSMUSG00000049739	7	127476074.0	127485168.0	plus	4.0
10090	Mus musculus	99887	Tlcd4	TLC domain containing 4	ENSMUSG00000028132	3	120995657.0	121076756.0	minus	13.0
10090	Mus musculus	78651	Lsm6	LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated	ENSMUSG00000031683	8	79531497.0	79547781.0	minus	7.0
10090	Mus musculus	76594	Dnajc18	DnaJ heat shock protein family (Hsp40) member C18	ENSMUSG00000024350	18	35804156.0	35841467.0	minus	11.0
10090	Mus musculus	74297	Ccdc182	coiled-coil domain containing 182	ENSMUSG00000034031	11	88184869.0	88186087.0	plus	1.0
10090	Mus musculus	69358	Lrrc51	leucine rich repeat containing 51	ENSMUSG00000064307	7	101562196.0	101583126.0	minus	8.0
10090	Mus musculus	67484	Eepd1	endonuclease/exonuclease/phosphatase family domain containing 1	ENSMUSG00000036611	9	25392809.0	25515406.0	plus	10.0
10090	Mus musculus	67198	Spats2l	spermatogenesis associated, serine-rich 2-like	ENSMUSG00000038305	1	57813261.0	57987557.0	plus	17.0
10090	Mus musculus	66631	Mfsd14b	major facilitator superfamily domain containing 14B	ENSMUSG00000038212	13	65212844.0	65260813.0	minus	12.0
10090	Mus musculus	66069	Snupn	snurportin 1	ENSMUSG00000055334	9	56855158.0	56893545.0	plus	10.0
10090	Mus musculus	56858	Olfr749	olfactory receptor 749	ENSMUSG00000059069	14	50973676.0	50981781.0	minus	2.0
10090	Mus musculus	16539	Kcns2	K+ voltage-gated channel, subfamily S, 2	ENSMUSG00000050963	15	34837501.0	34843553.0	plus	3.0
10090	Mus musculus	574428	Zmynd15	zinc finger, MYND-type containing 15	ENSMUSG00000040829	11	70350259.0	70357028.0	plus	15.0
10090	Mus musculus	403205	Agr3	anterior gradient 3	ENSMUSG00000036231	12	35975620.0	35999736.0	plus	10.0
10090	Mus musculus	381970	Scgb2b2	secretoglobin, family 2B, member 2	ENSMUSG00000036521	7	31002194.0	31004402.0	plus	3.0
10090	Mus musculus	242584	Dnai4	dynein axonemal intermediate chain 4	ENSMUSG00000035126	4	102895262.0	102971521.0	minus	18.0
10090	Mus musculus	241770	Rims4	regulating synaptic membrane exocytosis 4	ENSMUSG00000035226	2	163701676.0	163760893.0	minus	6.0
10090	Mus musculus	227715	Exosc2	exosome component 2	ENSMUSG00000039356	2	31560727.0	31571593.0	plus	9.0
10090	Mus musculus	84111	Gpr87	G protein-coupled receptor 87	ENSMUSG00000051431	3	59086325.0	59102583.0	minus	3.0
10090	Mus musculus	78390	Pla2g4d	phospholipase A2, group IVD	ENSMUSG00000070719	2	120096347.0	120119678.0	minus	22.0
10090	Mus musculus	75671	Tex22	testis expressed gene 22	ENSMUSG00000012211	12	113038122.0	113052537.0	plus	3.0
10090	Mus musculus	74140	Tm9sf1	transmembrane 9 superfamily member 1	ENSMUSG00000002320	14	55873422.0	55881263.0	minus	6.0
10090	Mus musculus	73254	Ccdc18	coiled-coil domain containing 18	ENSMUSG00000056531	5	108280583.0	108388378.0	plus	30.0
10090	Mus musculus	70420	Arpin	actin-related protein 2/3 complex inhibitor	ENSMUSG00000039043	7	79575107.0	79585012.0	minus	6.0
10090	Mus musculus	70382	Kctd2	potassium channel tetramerisation domain containing 2	ENSMUSG00000016940	11	115310915.0	115322100.0	plus	8.0
10090	Mus musculus	69572	Mfsd3	major facilitator superfamily domain containing 3	ENSMUSG00000019080	15	76585742.0	76588439.0	plus	5.0
10090	Mus musculus	68836	Mrpl52	mitochondrial ribosomal protein L52	ENSMUSG00000010406	14	54664366.0	54667207.0	plus	5.0
10090	Mus musculus	67580	Lrrc18	leucine rich repeat containing 18	ENSMUSG00000041673	14	32713339.0	32737257.0	plus	5.0
10090	Mus musculus	66897	Naa16	N(alpha)-acetyltransferase 16, NatA auxiliary subunit	ENSMUSG00000022020	14	79571947.0	79628228.0	minus	21.0
10090	Mus musculus	66230	Mrps28	mitochondrial ribosomal protein S28	ENSMUSG00000040269	3	8867206.0	8988917.0	minus	3.0
10090	Mus musculus	58227	Fam184b	family with sequence similarity 184, member B	ENSMUSG00000015879	5	45687047.0	45796843.0	minus	16.0
10090	Mus musculus	53951	Gpatch11	G patch domain containing 11	ENSMUSG00000050668	17	79142897.0	79155737.0	plus	11.0
10090	Mus musculus	29805	Znhit2	zinc finger, HIT domain containing 2	ENSMUSG00000075227	19	6111237.0	6112498.0	plus	1.0
10090	Mus musculus	20365	Serf1	small EDRK-rich factor 1	ENSMUSG00000021643	13	100244527.0	100250741.0	plus	3.0
10090	Mus musculus	16977	Lrrc23	leucine rich repeat containing 23	ENSMUSG00000030125	6	124746832.0	124757411.0	minus	9.0
10090	Mus musculus	668173	Pex10	peroxisomal biogenesis factor 10	ENSMUSG00000029047	4	155151487.0	155156863.0	plus	6.0
10090	Mus musculus	435391	Dupd1	dual specificity phosphatase and pro isomerase domain containing 1	ENSMUSG00000063821	14	21726631.0	21764644.0	minus	6.0
10090	Mus musculus	330355	Dnah6	dynein, axonemal, heavy chain 6	ENSMUSG00000052861	6	72994586.0	73199327.0	minus	78.0
10090	Mus musculus	329002	Zfp236	zinc finger protein 236	ENSMUSG00000041258	18	82611718.0	82711044.0	minus	36.0
10090	Mus musculus	320581	Idi2	isopentenyl-diphosphate delta isomerase 2	ENSMUSG00000033520	13	9002899.0	9010971.0	plus	5.0
10090	Mus musculus	238331	Zdhhc22	zinc finger, DHHC-type containing 22	ENSMUSG00000048483	12	87027537.0	87037604.0	minus	4.0
10090	Mus musculus	238123	Cog5	component of oligomeric golgi complex 5	ENSMUSG00000035933	12	31704848.0	31987629.0	plus	25.0
10090	Mus musculus	217698	Acot5	acyl-CoA thioesterase 5	ENSMUSG00000042540	12	84115908.0	84122798.0	plus	4.0
10090	Mus musculus	214345	Lrrc1	leucine rich repeat containing 1	ENSMUSG00000032352	9	77338103.0	77453749.0	minus	16.0
10090	Mus musculus	213211	Rnf26	ring finger protein 26	ENSMUSG00000053128	9	44022078.0	44024348.0	minus	1.0
10090	Mus musculus	208666	Diras1	DIRAS family, GTP-binding RAS-like 1	ENSMUSG00000043670	10	80855423.0	80862038.0	minus	3.0
10090	Mus musculus	109264	Me3	malic enzyme 3, NADP(+)-dependent, mitochondrial	ENSMUSG00000030621	7	89281492.0	89503567.0	plus	18.0
10090	Mus musculus	108802	Calr4	calreticulin 4	ENSMUSG00000028558	4	109075610.0	109112176.0	plus	14.0
10090	Mus musculus	99151	Cercam	cerebral endothelial cell adhesion molecule	ENSMUSG00000039787	2	29735442.0	29772857.0	plus	17.0
10090	Mus musculus	76792	Spring1	SREBF pathway regulator in golgi 1	ENSMUSG00000032840	5	118383292.0	118401179.0	plus	5.0
10090	Mus musculus	76380	Cep112	centrosomal protein 112	ENSMUSG00000020728	11	108316041.0	108751441.0	plus	32.0
10090	Mus musculus	74574	Lvrn	laeverin	ENSMUSG00000024481	18	46983106.0	47040313.0	plus	20.0
10090	Mus musculus	74411	Plpp6	phospholipid phosphatase 6	ENSMUSG00000040105	19	28941320.0	28944201.0	plus	1.0
10090	Mus musculus	73724	Mcee	methylmalonyl CoA epimerase	ENSMUSG00000033429	7	64042370.0	64061869.0	plus	3.0
10090	Mus musculus	72650	Mtrfr	mitochondrial translation release factor in rescue	ENSMUSG00000047635	5	124466152.0	124479915.0	plus	3.0
10090	Mus musculus	72580	Zup1	zinc finger containing ubiquitin peptidase 1	ENSMUSG00000039531	10	33795138.0	33827316.0	minus	13.0
10090	Mus musculus	69655	Cd164l2	CD164 sialomucin-like 2	ENSMUSG00000028865	4	132948120.0	132951865.0	plus	6.0
10090	Mus musculus	67728	Dph2	DPH2 homolog	ENSMUSG00000028540	4	117745840.0	117749200.0	minus	6.0
10090	Mus musculus	67009	Ttc23	tetratricopeptide repeat domain 23	ENSMUSG00000030555	7	67295180.0	67378370.0	plus	19.0
10090	Mus musculus	66359	Cox20	cytochrome c oxidase assembly protein 20	ENSMUSG00000026500	1	178146379.0	178150258.0	plus	5.0
10090	Mus musculus	66114	Dnajc30	DnaJ heat shock protein family (Hsp40) member C30	ENSMUSG00000061118	5	135093060.0	135094219.0	plus	1.0
10090	Mus musculus	56504	Srpk3	serine/arginine-rich protein specific kinase 3	ENSMUSG00000002007	X	72817966.0	72822531.0	plus	15.0
10090	Mus musculus	404545	Ano7	anoctamin 7	ENSMUSG00000034107	1	93301518.0	93332026.0	plus	25.0
10090	Mus musculus	347710	Pramel4	PRAME like 4	ENSMUSG00000073724	4	143785695.0	143795897.0	plus	4.0
10090	Mus musculus	331401	Thoc2	THO complex 2	ENSMUSG00000037475	X	40883869.0	41000878.0	minus	39.0
10090	Mus musculus	269514	Fbxl4	F-box and leucine-rich repeat protein 4	ENSMUSG00000040410	4	22357526.0	22434091.0	plus	12.0
10090	Mus musculus	244178	Ubqln3	ubiquilin 3	ENSMUSG00000051618	7	103789828.0	103792528.0	minus	2.0
10090	Mus musculus	234740	Tmem231	transmembrane protein 231	ENSMUSG00000031951	8	112638639.0	112660445.0	minus	9.0
10090	Mus musculus	226517	Smg7	Smg-7 homolog, nonsense mediated mRNA decay factor (C. elegans)	ENSMUSG00000042772	1	152712746.0	152783212.0	minus	27.0
10090	Mus musculus	100978	Nfxl1	nuclear transcription factor, X-box binding-like 1	ENSMUSG00000072889	5	72670647.0	72717078.0	minus	24.0
10090	Mus musculus	76421	1700028K03Rik	RIKEN cDNA 1700028K03 gene	ENSMUSG00000089798	5	107682586.0	107699415.0	plus	7.0
10090	Mus musculus	74569	Ttc17	tetratricopeptide repeat domain 17	ENSMUSG00000027194	2	94131111.0	94237034.0	minus	27.0
10090	Mus musculus	72020	Zfp654	zinc finger protein 654	ENSMUSG00000047141	16	64600710.0	64672300.0	minus	10.0
10090	Mus musculus	71897	Lypd6b	LY6/PLAUR domain containing 6B	ENSMUSG00000026765	2	49677380.0	49838861.0	plus	12.0
10090	Mus musculus	71310	Tbc1d9	TBC1 domain family, member 9	ENSMUSG00000031709	8	83891981.0	83999569.0	plus	22.0
10090	Mus musculus	70788	Klhl30	kelch-like 30	ENSMUSG00000026308	1	91278795.0	91290126.0	plus	8.0
10090	Mus musculus	69930	Zfp715	zinc finger protein 715	ENSMUSG00000012640	7	42945946.0	42962724.0	minus	5.0
10090	Mus musculus	69444	Lyzl6	lysozyme-like 6	ENSMUSG00000020945	11	103521894.0	103529716.0	minus	5.0
10090	Mus musculus	69032	Lyzl4	lysozyme-like 4	ENSMUSG00000032530	9	121406907.0	121471187.0	minus	8.0
10090	Mus musculus	68948	Fam216a	family with sequence similarity 216, member A	ENSMUSG00000029463	5	122502647.0	122510405.0	minus	7.0
10090	Mus musculus	68493	Ndufaf4	NADH:ubiquinone oxidoreductase complex assembly factor 4	ENSMUSG00000028261	4	24898083.0	24905001.0	plus	3.0
10090	Mus musculus	67840	Mrpl57	mitochondrial ribosomal protein L57	ENSMUSG00000021967	14	58063662.0	58066544.0	plus	2.0
10090	Mus musculus	67726	Fam114a2	family with sequence similarity 114, member A2	ENSMUSG00000020523	11	57373816.0	57409482.0	minus	15.0
10090	Mus musculus	22698	Zfp39	zinc finger protein 39	ENSMUSG00000037001	11	58778979.0	58795051.0	minus	5.0
10090	Mus musculus	100043057	Tmem207	transmembrane protein 207	ENSMUSG00000091972	16	26322543.0	26345521.0	minus	5.0
10090	Mus musculus	665700	Hmcn2	hemicentin 2	ENSMUSG00000055632	2	31204273.0	31350751.0	plus	99.0
10090	Mus musculus	546134	Gramd2	GRAM domain containing 2	ENSMUSG00000074259	9	59587116.0	59626156.0	plus	15.0
10090	Mus musculus	266744	Lgsn	lengsin, lens protein with glutamine synthetase domain	ENSMUSG00000050217	1	31215362.0	31243806.0	plus	5.0
10090	Mus musculus	228005	Ppig	peptidyl-prolyl isomerase G (cyclophilin G)	ENSMUSG00000042133	2	69553092.0	69584403.0	plus	16.0
10090	Mus musculus	224022	Slc7a4	solute carrier family 7 (cationic amino acid transporter, y+ system), member 4	ENSMUSG00000022756	16	17389882.0	17394754.0	minus	6.0
10090	Mus musculus	215028	Prl3d2	prolactin family 3, subfamily d, member 1	ENSMUSG00000062737	13	27305678.0	27311538.0	plus	5.0
10090	Mus musculus	212508	Mtg1	mitochondrial ribosome-associated GTPase 1	ENSMUSG00000039018	7	139717477.0	139730699.0	plus	12.0
10090	Mus musculus	207495	Baiap2l2	BAI1-associated protein 2-like 2	ENSMUSG00000018126	15	79142395.0	79169756.0	minus	17.0
10090	Mus musculus	108900	Fam72a	family with sequence similarity 72, member A	ENSMUSG00000055184	1	131454336.0	131466773.0	plus	4.0
10090	Mus musculus	78586	Srbd1	S1 RNA binding domain 1	ENSMUSG00000024135	17	86292093.0	86452644.0	minus	26.0
10090	Mus musculus	76184	Abca6	ATP-binding cassette, sub-family A (ABC1), member 6	ENSMUSG00000044749	11	110065464.0	110142811.0	minus	41.0
10090	Mus musculus	75311	4930550C14Rik	RIKEN cDNA 4930550C14 gene	ENSMUSG00000005131	9	53313814.0	53345726.0	plus	12.0
10090	Mus musculus	75210	Prr3	proline-rich polypeptide 3	ENSMUSG00000038500	17	36283431.0	36291136.0	minus	7.0
10090	Mus musculus	74718	Snx16	sorting nexin 16	ENSMUSG00000027534	3	10482877.0	10505194.0	minus	9.0
10090	Mus musculus	72097	Cracdl	capping protein inhibiting regulator of actin like	ENSMUSG00000026090	1	37650757.0	37759170.0	minus	14.0
10090	Mus musculus	71664	Mettl7b	methyltransferase like 7B	ENSMUSG00000025347	10	128794146.0	128796857.0	minus	2.0
10090	Mus musculus	68499	Mrpl53	mitochondrial ribosomal protein L53	ENSMUSG00000030037	6	83086089.0	83086913.0	plus	3.0
10090	Mus musculus	68149	Otub2	OTU domain, ubiquitin aldehyde binding 2	ENSMUSG00000021203	12	103343153.0	103372609.0	plus	8.0
10090	Mus musculus	67666	Hapln3	hyaluronan and proteoglycan link protein 3	ENSMUSG00000030606	7	78766775.0	78783100.0	minus	9.0
10090	Mus musculus	66326	Dnajc5b	DnaJ heat shock protein family (Hsp40) member C5 beta	ENSMUSG00000027606	3	19562755.0	19665026.0	plus	6.0
10090	Mus musculus	66044	Dtd1	D-tyrosyl-tRNA deacylase 1	ENSMUSG00000027430	2	144441873.0	144610667.0	plus	6.0
10090	Mus musculus	52715	Ccdc43	coiled-coil domain containing 43	ENSMUSG00000020925	11	102575510.0	102595829.0	minus	5.0
10090	Mus musculus	30840	Fbxl6	F-box and leucine-rich repeat protein 6	ENSMUSG00000022559	15	76419923.0	76422946.0	minus	9.0
10090	Mus musculus	100038947	Sirpb1c	signal-regulatory protein beta 1C	ENSMUSG00000074677	3	15849311.0	15902694.0	minus	8.0
10090	Mus musculus	622434	Arhgef26	Rho guanine nucleotide exchange factor (GEF) 26	ENSMUSG00000036885	3	62244946.0	62369642.0	plus	15.0
10090	Mus musculus	268739	Arhgef40	Rho guanine nucleotide exchange factor (GEF) 40	ENSMUSG00000004562	14	52222158.0	52243704.0	plus	26.0
10090	Mus musculus	231430	Cox18	cytochrome c oxidase assembly protein 18	ENSMUSG00000035505	5	90362583.0	90372479.0	minus	6.0
10090	Mus musculus	230696	AU022252	expressed sequence AU022252	ENSMUSG00000078584	4	119078576.0	119089985.0	minus	5.0
10090	Mus musculus	227619	Man1b1	mannosidase, alpha, class 1B, member 1	ENSMUSG00000036646	2	25222742.0	25242225.0	plus	13.0
10090	Mus musculus	226470	Zbtb41	zinc finger and BTB domain containing 41	ENSMUSG00000033964	1	139349738.0	139380745.0	plus	13.0
10090	Mus musculus	207181	Rbms3	RNA binding motif, single stranded interacting protein	ENSMUSG00000039607	9	116401814.0	117869900.0	minus	30.0
10090	Mus musculus	106639	Vmac	vimentin-type intermediate filament associated coiled-coil protein	ENSMUSG00000054723	17	57020932.0	57024699.0	minus	3.0
10090	Mus musculus	103140	Gstt3	glutathione S-transferase, theta 3	ENSMUSG00000001665	10	75609951.0	75617256.0	minus	6.0
10090	Mus musculus	83485	Ngrn	neugrin, neurite outgrowth associated	ENSMUSG00000047084	7	79910963.0	79915126.0	plus	2.0
